Protein ID,Log2 fold change
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.796046231
H26_Exponential_vs_H26_Stationary_PEP,0.713613276
H26_Exponential_vs_H26_Stationary_PEP,0.734107932
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.788986964
H26_Exponential_vs_H26_Stationary_PEP,0.696575306
H26_Exponential_vs_H26_Stationary_PEP,0.125147914
H26_Exponential_vs_H26_Stationary_PEP,0.739569104
H26_Exponential_vs_H26_Stationary_PEP,0.740599787
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.429274501
H26_Exponential_vs_H26_Stationary_PEP,0.71720267
H26_Exponential_vs_H26_Stationary_PEP,0.683565297
H26_Exponential_vs_H26_Stationary_PEP,0.753976194
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.736719043
H26_Exponential_vs_H26_Stationary_PEP,0.633879398
H26_Exponential_vs_H26_Stationary_PEP,0.808879099
H26_Exponential_vs_H26_Stationary_PEP,0.669157016
H26_Exponential_vs_H26_Stationary_PEP,0.117851456
H26_Exponential_vs_H26_Stationary_PEP,0.687158311
H26_Exponential_vs_H26_Stationary_PEP,0.772759492
H26_Exponential_vs_H26_Stationary_PEP,0.725352376
H26_Exponential_vs_H26_Stationary_PEP,0.689534798
H26_Exponential_vs_H26_Stationary_PEP,0.745708155
H26_Exponential_vs_H26_Stationary_PEP,0.713890645
H26_Exponential_vs_H26_Stationary_PEP,0.807618806
H26_Exponential_vs_H26_Stationary_PEP,0.704624492
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.732795111
H26_Exponential_vs_H26_Stationary_PEP,0.823020542
H26_Exponential_vs_H26_Stationary_PEP,0.718847408
H26_Exponential_vs_H26_Stationary_PEP,0.597843712
H26_Exponential_vs_H26_Stationary_PEP,0.07133422
H26_Exponential_vs_H26_Stationary_PEP,0.695702457
H26_Exponential_vs_H26_Stationary_PEP,0.711665758
H26_Exponential_vs_H26_Stationary_PEP,0.728827267
H26_Exponential_vs_H26_Stationary_PEP,0.68536607
H26_Exponential_vs_H26_Stationary_PEP,0.623501093
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.732531963
H26_Exponential_vs_H26_Stationary_PEP,0.659029732
H26_Exponential_vs_H26_Stationary_PEP,0.736979095
H26_Exponential_vs_H26_Stationary_PEP,0.720484697
H26_Exponential_vs_H26_Stationary_PEP,0.70405532
H26_Exponential_vs_H26_Stationary_PEP,0.750242471
H26_Exponential_vs_H26_Stationary_PEP,0.103950361
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.709146449
H26_Exponential_vs_H26_Stationary_PEP,0.7764864
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.532381998
H26_Exponential_vs_H26_Stationary_PEP,0.659029732
H26_Exponential_vs_H26_Stationary_PEP,0.762774766
H26_Exponential_vs_H26_Stationary_PEP,0.727227668
H26_Exponential_vs_H26_Stationary_PEP,0.016132027
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.685066535
H26_Exponential_vs_H26_Stationary_PEP,0.569332247
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.766374765
H26_Exponential_vs_H26_Stationary_PEP,0.446672572
H26_Exponential_vs_H26_Stationary_PEP,0.728827267
H26_Exponential_vs_H26_Stationary_PEP,0.80402057
H26_Exponential_vs_H26_Stationary_PEP,0.68145353
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.691012518
H26_Exponential_vs_H26_Stationary_PEP,0.720756858
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.779942869
H26_Exponential_vs_H26_Stationary_PEP,0.621041012
H26_Exponential_vs_H26_Stationary_PEP,0.779484082
H26_Exponential_vs_H26_Stationary_PEP,0.757914655
H26_Exponential_vs_H26_Stationary_PEP,0.63490277
H26_Exponential_vs_H26_Stationary_PEP,0.839406011
H26_Exponential_vs_H26_Stationary_PEP,0.221800091
H26_Exponential_vs_H26_Stationary_PEP,0.718573804
H26_Exponential_vs_H26_Stationary_PEP,0.755211827
H26_Exponential_vs_H26_Stationary_PEP,0.449256626
H26_Exponential_vs_H26_Stationary_PEP,0.79582794
H26_Exponential_vs_H26_Stationary_PEP,0.7009091
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.781543628
H26_Exponential_vs_H26_Stationary_PEP,0.681755931
H26_Exponential_vs_H26_Stationary_PEP,0.161314757
H26_Exponential_vs_H26_Stationary_PEP,0.822017067
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.744692443
H26_Exponential_vs_H26_Stationary_PEP,0.706043587
H26_Exponential_vs_H26_Stationary_PEP,0.797570145
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.681755931
H26_Exponential_vs_H26_Stationary_PEP,0.706892426
H26_Exponential_vs_H26_Stationary_PEP,0.507484483
H26_Exponential_vs_H26_Stationary_PEP,0.727494766
H26_Exponential_vs_H26_Stationary_PEP,0.783817044
H26_Exponential_vs_H26_Stationary_PEP,0.750242471
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.825017776
H26_Exponential_vs_H26_Stationary_PEP,0.714721486
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.640988976
H26_Exponential_vs_H26_Stationary_PEP,0.783136665
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.722385521
H26_Exponential_vs_H26_Stationary_PEP,0.726425175
H26_Exponential_vs_H26_Stationary_PEP,0.136834665
H26_Exponential_vs_H26_Stationary_PEP,0.647974536
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.692190521
H26_Exponential_vs_H26_Stationary_PEP,0.385629517
H26_Exponential_vs_H26_Stationary_PEP,0.736719043
H26_Exponential_vs_H26_Stationary_PEP,0.624201267
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.059439678
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.252175114
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.695702457
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.576443304
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.696575306
H26_Exponential_vs_H26_Stationary_PEP,0.003255544
H26_Exponential_vs_H26_Stationary_PEP,0.730154806
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.698314892
H26_Exponential_vs_H26_Stationary_PEP,0.264631323
H26_Exponential_vs_H26_Stationary_PEP,0.660629582
H26_Exponential_vs_H26_Stationary_PEP,0.774161964
H26_Exponential_vs_H26_Stationary_PEP,0.720756858
H26_Exponential_vs_H26_Stationary_PEP,0.733583387
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.88292358
H26_Exponential_vs_H26_Stationary_PEP,0.820000324
H26_Exponential_vs_H26_Stationary_PEP,0.738535388
H26_Exponential_vs_H26_Stationary_PEP,0.358080544
H26_Exponential_vs_H26_Stationary_PEP,0.622799718
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.700621749
H26_Exponential_vs_H26_Stationary_PEP,0.748737609
H26_Exponential_vs_H26_Stationary_PEP,0.68536607
H26_Exponential_vs_H26_Stationary_PEP,0.674123035
H26_Exponential_vs_H26_Stationary_PEP,0.722926775
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.74697364
H26_Exponential_vs_H26_Stationary_PEP,0.696575306
H26_Exponential_vs_H26_Stationary_PEP,0.726692873
H26_Exponential_vs_H26_Stationary_PEP,0.267524383
H26_Exponential_vs_H26_Stationary_PEP,0.719120806
H26_Exponential_vs_H26_Stationary_PEP,0.012934564
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.8588847
H26_Exponential_vs_H26_Stationary_PEP,0.61821132
H26_Exponential_vs_H26_Stationary_PEP,0.748486162
H26_Exponential_vs_H26_Stationary_PEP,0.659670458
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.761081604
H26_Exponential_vs_H26_Stationary_PEP,0.648633477
H26_Exponential_vs_H26_Stationary_PEP,0.745708155
H26_Exponential_vs_H26_Stationary_PEP,0.694827561
H26_Exponential_vs_H26_Stationary_PEP,0.005417752
H26_Exponential_vs_H26_Stationary_PEP,0.669781279
H26_Exponential_vs_H26_Stationary_PEP,0.075253713
H26_Exponential_vs_H26_Stationary_PEP,0.68145353
H26_Exponential_vs_H26_Stationary_PEP,0.692778137
H26_Exponential_vs_H26_Stationary_PEP,0.485989783
H26_Exponential_vs_H26_Stationary_PEP,0.612132969
H26_Exponential_vs_H26_Stationary_PEP,0.784269851
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.691012518
H26_Exponential_vs_H26_Stationary_PEP,0.263179441
H26_Exponential_vs_H26_Stationary_PEP,0.717477313
H26_Exponential_vs_H26_Stationary_PEP,0.745708155
H26_Exponential_vs_H26_Stationary_PEP,0.675047066
H26_Exponential_vs_H26_Stationary_PEP,0.755211827
H26_Exponential_vs_H26_Stationary_PEP,0.104886175
H26_Exponential_vs_H26_Stationary_PEP,0.732795111
H26_Exponential_vs_H26_Stationary_PEP,0.72696037
H26_Exponential_vs_H26_Stationary_PEP,0.724006844
H26_Exponential_vs_H26_Stationary_PEP,0.7678041
H26_Exponential_vs_H26_Stationary_PEP,0.683264334
H26_Exponential_vs_H26_Stationary_PEP,0.769936798
H26_Exponential_vs_H26_Stationary_PEP,0.128766069
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.723737131
H26_Exponential_vs_H26_Stationary_PEP,0.744438052
H26_Exponential_vs_H26_Stationary_PEP,0.723737131
H26_Exponential_vs_H26_Stationary_PEP,0.553103748
H26_Exponential_vs_H26_Stationary_PEP,0.617145149
H26_Exponential_vs_H26_Stationary_PEP,0.723197097
H26_Exponential_vs_H26_Stationary_PEP,0.683866021
H26_Exponential_vs_H26_Stationary_PEP,0.752984482
H26_Exponential_vs_H26_Stationary_PEP,0.728294864
H26_Exponential_vs_H26_Stationary_PEP,0.740856985
H26_Exponential_vs_H26_Stationary_PEP,0.783136665
H26_Exponential_vs_H26_Stationary_PEP,0.765657822
H26_Exponential_vs_H26_Stationary_PEP,0.7704089
H26_Exponential_vs_H26_Stationary_PEP,0.017194671
H26_Exponential_vs_H26_Stationary_PEP,0.854765941
H26_Exponential_vs_H26_Stationary_PEP,0.649619841
H26_Exponential_vs_H26_Stationary_PEP,0.001086817
H26_Exponential_vs_H26_Stationary_PEP,0.001086817
H26_Exponential_vs_H26_Stationary_PEP,0.7009091
H26_Exponential_vs_H26_Stationary_PEP,0.692778137
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.669157016
H26_Exponential_vs_H26_Stationary_PEP,0.742652103
H26_Exponential_vs_H26_Stationary_PEP,0.759136193
H26_Exponential_vs_H26_Stationary_PEP,0.719939759
H26_Exponential_vs_H26_Stationary_PEP,0.743928713
H26_Exponential_vs_H26_Stationary_PEP,0.837501
H26_Exponential_vs_H26_Stationary_PEP,0.787646137
H26_Exponential_vs_H26_Stationary_PEP,0.640317268
H26_Exponential_vs_H26_Stationary_PEP,0.688348428
H26_Exponential_vs_H26_Stationary_PEP,0.779254451
H26_Exponential_vs_H26_Stationary_PEP,0.577617227
H26_Exponential_vs_H26_Stationary_PEP,0.764939355
H26_Exponential_vs_H26_Stationary_PEP,0.722114588
H26_Exponential_vs_H26_Stationary_PEP,0.763497832
H26_Exponential_vs_H26_Stationary_PEP,0.78742213
H26_Exponential_vs_H26_Stationary_PEP,0.08302583
H26_Exponential_vs_H26_Stationary_PEP,0.676275654
H26_Exponential_vs_H26_Stationary_PEP,0.77764256
H26_Exponential_vs_H26_Stationary_PEP,0.225681519
H26_Exponential_vs_H26_Stationary_PEP,0.750742641
H26_Exponential_vs_H26_Stationary_PEP,0.76301596
H26_Exponential_vs_H26_Stationary_PEP,0.796700219
H26_Exponential_vs_H26_Stationary_PEP,0.74596162
H26_Exponential_vs_H26_Stationary_PEP,0.79865426
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.463482907
H26_Exponential_vs_H26_Stationary_PEP,0.531081885
H26_Exponential_vs_H26_Stationary_PEP,0.630449333
H26_Exponential_vs_H26_Stationary_PEP,0.784722034
H26_Exponential_vs_H26_Stationary_PEP,0.697446115
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.743673764
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.692484444
H26_Exponential_vs_H26_Stationary_PEP,0.687456193
H26_Exponential_vs_H26_Stationary_PEP,0.643664588
H26_Exponential_vs_H26_Stationary_PEP,0.674123035
H26_Exponential_vs_H26_Stationary_PEP,0.737758101
H26_Exponential_vs_H26_Stationary_PEP,0.165589885
H26_Exponential_vs_H26_Stationary_PEP,0.361144411
H26_Exponential_vs_H26_Stationary_PEP,0.008648904
H26_Exponential_vs_H26_Stationary_PEP,0.741883894
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.003255544
H26_Exponential_vs_H26_Stationary_PEP,0.002171997
H26_Exponential_vs_H26_Stationary_PEP,0.687753839
H26_Exponential_vs_H26_Stationary_PEP,0.56973037
H26_Exponential_vs_H26_Stationary_PEP,0.668531743
H26_Exponential_vs_H26_Stationary_PEP,0.771115809
H26_Exponential_vs_H26_Stationary_PEP,0.748988874
H26_Exponential_vs_H26_Stationary_PEP,0.035020293
H26_Exponential_vs_H26_Stationary_PEP,0.746467998
H26_Exponential_vs_H26_Stationary_PEP,0.026687658
H26_Exponential_vs_H26_Stationary_PEP,0.415132523
H26_Exponential_vs_H26_Stationary_PEP,0.729889694
H26_Exponential_vs_H26_Stationary_PEP,0.843929409
H26_Exponential_vs_H26_Stationary_PEP,0.632167998
H26_Exponential_vs_H26_Stationary_PEP,0.71692782
H26_Exponential_vs_H26_Stationary_PEP,0.705760206
H26_Exponential_vs_H26_Stationary_PEP,0.721028814
H26_Exponential_vs_H26_Stationary_PEP,0.731213284
H26_Exponential_vs_H26_Stationary_PEP,0.590702487
H26_Exponential_vs_H26_Stationary_PEP,0.757914655
H26_Exponential_vs_H26_Stationary_PEP,0.768041735
H26_Exponential_vs_H26_Stationary_PEP,0.824619361
H26_Exponential_vs_H26_Stationary_PEP,0.736719043
H26_Exponential_vs_H26_Stationary_PEP,0.065412644
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.009722727
H26_Exponential_vs_H26_Stationary_PEP,0.762774766
H26_Exponential_vs_H26_Stationary_PEP,0.113249965
H26_Exponential_vs_H26_Stationary_PEP,0.450800627
H26_Exponential_vs_H26_Stationary_PEP,0.692190521
H26_Exponential_vs_H26_Stationary_PEP,0.716377492
H26_Exponential_vs_H26_Stationary_PEP,0.168989489
H26_Exponential_vs_H26_Stationary_PEP,0.607788074
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.79778726
H26_Exponential_vs_H26_Stationary_PEP,0.715826329
H26_Exponential_vs_H26_Stationary_PEP,0.635583579
H26_Exponential_vs_H26_Stationary_PEP,0.394886364
H26_Exponential_vs_H26_Stationary_PEP,0.596724127
H26_Exponential_vs_H26_Stationary_PEP,0.738794102
H26_Exponential_vs_H26_Stationary_PEP,0.201210562
H26_Exponential_vs_H26_Stationary_PEP,0.821815982
H26_Exponential_vs_H26_Stationary_PEP,0.70745723
H26_Exponential_vs_H26_Stationary_PEP,0.72157211
H26_Exponential_vs_H26_Stationary_PEP,0.637619132
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.494986773
H26_Exponential_vs_H26_Stationary_PEP,0.317932296
H26_Exponential_vs_H26_Stationary_PEP,0.781087059
H26_Exponential_vs_H26_Stationary_PEP,0.685665368
H26_Exponential_vs_H26_Stationary_PEP,0.010794943
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.669781279
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.704340016
H26_Exponential_vs_H26_Stationary_PEP,0.676888473
H26_Exponential_vs_H26_Stationary_PEP,0.664126339
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.551032642
H26_Exponential_vs_H26_Stationary_PEP,0.771351115
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.690126584
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.002171997
H26_Exponential_vs_H26_Stationary_PEP,0.79930298
H26_Exponential_vs_H26_Stationary_PEP,0.008648904
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.709146449
H26_Exponential_vs_H26_Stationary_PEP,0.71692782
H26_Exponential_vs_H26_Stationary_PEP,0.706609697
H26_Exponential_vs_H26_Stationary_PEP,0.841299051
H26_Exponential_vs_H26_Stationary_PEP,0.68536607
H26_Exponential_vs_H26_Stationary_PEP,0.776717954
H26_Exponential_vs_H26_Stationary_PEP,0.700046377
H26_Exponential_vs_H26_Stationary_PEP,0.721843452
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.768990601
H26_Exponential_vs_H26_Stationary_PEP,0.696575306
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.089754276
H26_Exponential_vs_H26_Stationary_PEP,0.71444475
H26_Exponential_vs_H26_Stationary_PEP,0.033984084
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.654190626
H26_Exponential_vs_H26_Stationary_PEP,0.801884827
H26_Exponential_vs_H26_Stationary_PEP,0.829562855
H26_Exponential_vs_H26_Stationary_PEP,0.720212331
H26_Exponential_vs_H26_Stationary_PEP,0.70858424
H26_Exponential_vs_H26_Stationary_PEP,0.604132418
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.719666981
H26_Exponential_vs_H26_Stationary_PEP,0.764939355
H26_Exponential_vs_H26_Stationary_PEP,0.803381345
H26_Exponential_vs_H26_Stationary_PEP,0.821010333
H26_Exponential_vs_H26_Stationary_PEP,0.782909559
H26_Exponential_vs_H26_Stationary_PEP,0.721028814
H26_Exponential_vs_H26_Stationary_PEP,0.785849777
H26_Exponential_vs_H26_Stationary_PEP,0.760596291
H26_Exponential_vs_H26_Stationary_PEP,0.679329969
H26_Exponential_vs_H26_Stationary_PEP,0.792756302
H26_Exponential_vs_H26_Stationary_PEP,0.818580778
H26_Exponential_vs_H26_Stationary_PEP,0.703485269
H26_Exponential_vs_H26_Stationary_PEP,0.775558571
H26_Exponential_vs_H26_Stationary_PEP,0.660948768
H26_Exponential_vs_H26_Stationary_PEP,0.780858538
H26_Exponential_vs_H26_Stationary_PEP,0.699470112
H26_Exponential_vs_H26_Stationary_PEP,0.779254451
H26_Exponential_vs_H26_Stationary_PEP,0.702056279
H26_Exponential_vs_H26_Stationary_PEP,0.70942723
H26_Exponential_vs_H26_Stationary_PEP,0.776022809
H26_Exponential_vs_H26_Stationary_PEP,0.728827267
H26_Exponential_vs_H26_Stationary_PEP,0.783136665
H26_Exponential_vs_H26_Stationary_PEP,0.206821947
H26_Exponential_vs_H26_Stationary_PEP,0.822619542
H26_Exponential_vs_H26_Stationary_PEP,0.77741165
H26_Exponential_vs_H26_Stationary_PEP,0.711944612
H26_Exponential_vs_H26_Stationary_PEP,0.681150888
H26_Exponential_vs_H26_Stationary_PEP,0.736979095
H26_Exponential_vs_H26_Stationary_PEP,0.133260897
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.636602642
H26_Exponential_vs_H26_Stationary_PEP,0.715826329
H26_Exponential_vs_H26_Stationary_PEP,0.739052626
H26_Exponential_vs_H26_Stationary_PEP,0.659670458
H26_Exponential_vs_H26_Stationary_PEP,0.742907799
H26_Exponential_vs_H26_Stationary_PEP,0.757179633
H26_Exponential_vs_H26_Stationary_PEP,0.731477412
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.705476605
H26_Exponential_vs_H26_Stationary_PEP,0.00757347
H26_Exponential_vs_H26_Stationary_PEP,0.810968495
H26_Exponential_vs_H26_Stationary_PEP,0.743928713
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.678416236
H26_Exponential_vs_H26_Stationary_PEP,0.744692443
H26_Exponential_vs_H26_Stationary_PEP,0.798221052
H26_Exponential_vs_H26_Stationary_PEP,0.70745723
H26_Exponential_vs_H26_Stationary_PEP,0.162172072
H26_Exponential_vs_H26_Stationary_PEP,0.735937735
H26_Exponential_vs_H26_Stationary_PEP,0.719120806
H26_Exponential_vs_H26_Stationary_PEP,0.735154693
H26_Exponential_vs_H26_Stationary_PEP,0.73931096
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.723467216
H26_Exponential_vs_H26_Stationary_PEP,0.64199443
H26_Exponential_vs_H26_Stationary_PEP,0.718299992
H26_Exponential_vs_H26_Stationary_PEP,0.701196228
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.752984482
H26_Exponential_vs_H26_Stationary_PEP,0.709146449
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.689830807
H26_Exponential_vs_H26_Stationary_PEP,0.274695205
H26_Exponential_vs_H26_Stationary_PEP,0.728827267
H26_Exponential_vs_H26_Stationary_PEP,0.802313119
H26_Exponential_vs_H26_Stationary_PEP,0.679025634
H26_Exponential_vs_H26_Stationary_PEP,0.714167803
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.700046377
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.6660205
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.790100129
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.742652103
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.758159313
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.386795564
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.646322383
H26_Exponential_vs_H26_Stationary_PEP,0.668844506
H26_Exponential_vs_H26_Stationary_PEP,0.774161964
H26_Exponential_vs_H26_Stationary_PEP,0.773928627
H26_Exponential_vs_H26_Stationary_PEP,0.709988148
H26_Exponential_vs_H26_Stationary_PEP,0.026687658
H26_Exponential_vs_H26_Stationary_PEP,0.786074861
H26_Exponential_vs_H26_Stationary_PEP,0.809716516
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.71692782
H26_Exponential_vs_H26_Stationary_PEP,0.420618241
H26_Exponential_vs_H26_Stationary_PEP,0.716377492
H26_Exponential_vs_H26_Stationary_PEP,0.696575306
H26_Exponential_vs_H26_Stationary_PEP,0.769936798
H26_Exponential_vs_H26_Stationary_PEP,0.696865802
H26_Exponential_vs_H26_Stationary_PEP,0.734107932
H26_Exponential_vs_H26_Stationary_PEP,0.622097141
H26_Exponential_vs_H26_Stationary_PEP,0.725352376
H26_Exponential_vs_H26_Stationary_PEP,0.771115809
H26_Exponential_vs_H26_Stationary_PEP,0.60486611
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.689534798
H26_Exponential_vs_H26_Stationary_PEP,0.001086455
H26_Exponential_vs_H26_Stationary_PEP,0.749239957
H26_Exponential_vs_H26_Stationary_PEP,0.732795111
H26_Exponential_vs_H26_Stationary_PEP,0.704624492
H26_Exponential_vs_H26_Stationary_PEP,0.666964125
H26_Exponential_vs_H26_Stationary_PEP,0.789655319
H26_Exponential_vs_H26_Stationary_PEP,0.732005079
H26_Exponential_vs_H26_Stationary_PEP,0.891137493
H26_Exponential_vs_H26_Stationary_PEP,0.74697364
H26_Exponential_vs_H26_Stationary_PEP,0.743673764
H26_Exponential_vs_H26_Stationary_PEP,0.722114588
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.807829204
H26_Exponential_vs_H26_Stationary_PEP,0.669781279
H26_Exponential_vs_H26_Stationary_PEP,0.712779899
H26_Exponential_vs_H26_Stationary_PEP,0.706043587
H26_Exponential_vs_H26_Stationary_PEP,0.745454504
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.724276355
H26_Exponential_vs_H26_Stationary_PEP,0.670093032
H26_Exponential_vs_H26_Stationary_PEP,0.433547836
H26_Exponential_vs_H26_Stationary_PEP,0.751989906
H26_Exponential_vs_H26_Stationary_PEP,0.439890639
H26_Exponential_vs_H26_Stationary_PEP,0.705476605
H26_Exponential_vs_H26_Stationary_PEP,1
H26_Exponential_vs_H26_Stationary_PEP,0.715550433
H26_Exponential_vs_H26_Stationary_PEP,0.00757347
H26_Exponential_vs_H26_Stationary_PEP,0.702056279
H26_Exponential_vs_H26_Stationary_PEP,0.738535388
H26_Exponential_vs_H26_Stationary_PEP,0.266802452
H26_Exponential_vs_H26_Stationary_PEP,0.003255544
H26_Exponential_vs_H26_Stationary_PEP,0.760839034
H26_Exponential_vs_H26_Stationary_PEP,0.718573804
